Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_hard,player_1_match_win_percent_hard,player_0_games_win_percent_hard,player_1_games_win_percent_hard,player_0_5_set_match_win_percent_hard,player_1_5_set_match_win_percent_hard,player_0_close_sets_percent_hard,player_1_close_sets_percent_hard,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_hard_60,player_1_match_win_percent_hard_60,player_0_games_win_percent_hard_60,player_1_games_win_percent_hard_60,player_0_5_set_match_win_percent_hard_60,player_1_5_set_match_win_percent_hard_60,player_0_close_sets_percent_hard_60,player_1_close_sets_percent_hard_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_hard_hh,player_1_match_win_percent_hard_hh,player_0_games_win_percent_hard_hh,player_1_games_win_percent_hard_hh,diff_rank,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_hard,diff_games_win_percent_hard,diff_5_set_match_win_percent_hard,diff_close_sets_percent_hard,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_hard_60,diff_games_win_percent_hard_60,diff_5_set_match_win_percent_hard_60,diff_close_sets_percent_hard_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_hard_hh,diff_games_win_percent_hard_hh
US Open,2010/08/31,Hard,1st Round,Nieminen J.,58,1.36,Gimeno-Traver D.,59,3,1,0.5434782609,0.3648648649,0.5127231829,0.4668166479,0.6041666667,0.2,0.5151515152,0.4132231405,0.55625,0.125,0.5147309472,0.3948717949,0.6538461538,0,0.5244360902,0.2,0.4054054054,0.3793103448,0.4905857741,0.4695035461,0.4285714286,0.2,0.432,0.412371134,0.4285714286,0.1666666667,0.4913957935,0.4013605442,0.5,0,0.4366197183,0.2727272727,0,0,0,0,0,0,0,0,-1,0.178613396,0.04590653499,0.4041666667,0.1019283747,0.43125,0.1198591523,0.6538461538,0.3244360902,0.02609506058,0.02108222796,0.2285714286,0.01962886598,0.2619047619,0.09003524928,0.5,0.1638924456,0,0,0,0
US Open,2010/08/31,Hard,1st Round,Schuettler R.,91,1.5,Paire B.,163,2.5,1,0.4,0,0.479941496,0.4772727273,0.3548387097,0,0.4430379747,0.6,0.4090909091,0,0.4831168831,0,0.2857142857,0,0.4357541899,0,0.3571428571,0,0.4857954545,0.4772727273,0.4,0,0.4361702128,0.6,0.2916666667,0,0.4759535655,0,0.3333333333,0,0.3974358974,0,0,0,0,0,0,0,0,0,-72,0.4,0.002668768757,0.3548387097,-0.1569620253,0.4090909091,0.4831168831,0.2857142857,0.4357541899,0.3571428571,0.008522727273,0.4,-0.1638297872,0.2916666667,0.4759535655,0.3333333333,0.3974358974,0,0,0,0
US Open,2010/08/31,Hard,1st Round,Gulbis E.,26,1.36,Chardy J.,64,3,1,0.4965517241,0.4918032787,0.5062229437,0.4927629463,0.52,0.5,0.4969072165,0.487804878,0.5185185185,0.4615384615,0.50591133,0.4801247077,0.4545454545,0.3333333333,0.5056603774,0.4464285714,0.625,0.4090909091,0.5293072824,0.4715370019,0,0.3333333333,0.5405405405,0.4236111111,0.5526315789,0.4137931034,0.5097826087,0.4628820961,0,0,0.5169491525,0.3956043956,1,0,0.641025641,0.358974359,1,0,0.641025641,0.358974359,-38,0.004748445449,0.01345999744,0.02,0.009102338446,0.05698005698,0.02578662233,0.1212121212,0.05923180593,0.2159090909,0.05777028052,-0.3333333333,0.1169294294,0.1388384755,0.04690051263,0,0.1213447569,1,0.2820512821,1,0.2820512821
US Open,2010/08/31,Hard,1st Round,Cuevas P.,88,1.72,Silva J.,228,2,0,0.4683544304,0.1666666667,0.4733369984,0.3884892086,0.2222222222,0,0.3803921569,0.25,0.3888888889,0,0.4491315136,0,0.2,0,0.296875,0,0.4594594595,0,0.4677804296,0.3333333333,0.25,0,0.3697478992,0,0.4285714286,0,0.4700315457,0,0.3333333333,0,0.3541666667,0,0,0,0,0,0,0,0,0,-140,0.3016877637,0.08484778972,0.2222222222,0.1303921569,0.3888888889,0.4491315136,0.2,0.296875,0.4594594595,0.1344470963,0.25,0.3697478992,0.4285714286,0.4700315457,0.3333333333,0.3541666667,0,0,0,0
US Open,2010/08/31,Hard,1st Round,Lopez F.,25,1.44,Giraldo S.,60,2.62,0,0.4908424908,0.3111111111,0.4924242424,0.4691035683,0.5102040816,0.1428571429,0.4950926936,0.4429530201,0.4968553459,0.2916666667,0.49452902,0.4657039711,0.5416666667,0.5,0.5142857143,0.4605263158,0.5714285714,0.4137931034,0.5042158516,0.487704918,0.5,0.25,0.472392638,0.4842105263,0.5294117647,0.3333333333,0.5011820331,0.4662756598,0.5,0.5,0.5,0.4489795918,1,0,0.5909090909,0.4090909091,1,0,0.5909090909,0.4090909091,-35,0.1797313797,0.0233206741,0.3673469388,0.05213967343,0.2051886792,0.02882504886,0.04166666667,0.0537593985,0.157635468,0.01651093357,0.25,-0.01181788828,0.1960784314,0.03490637327,0,0.05102040816,1,0.1818181818,1,0.1818181818
US Open,2010/08/31,Hard,1st Round,Petzschner P.,52,1.3,Lojda D.,169,3.4,0,0.4639175258,0,0.4848948375,0,0.4375,0,0.479876161,0,0.5098039216,0,0.4927536232,0,0.3333333333,0,0.496969697,0,0.4888888889,0,0.4950248756,0,0.4285714286,0,0.5100671141,0,0.4571428571,0,0.4867256637,0,0.3333333333,0,0.5045045045,0,0,0,0,0,0,0,0,0,-117,0.4639175258,0.4848948375,0.4375,0.479876161,0.5098039216,0.4927536232,0.3333333333,0.496969697,0.4888888889,0.4950248756,0.4285714286,0.5100671141,0.4571428571,0.4867256637,0.3333333333,0.5045045045,0,0,0,0
US Open,2010/08/31,Hard,1st Round,Fish M.,21,1.01,Hajek J.,82,13,0,0.5826086957,0.3023255814,0.5191943536,0.428,0.5405405405,0.4444444444,0.5340314136,0.3401360544,0.5974842767,0.2631578947,0.5258706468,0.4221218962,0.6086956522,0.5,0.5564053537,0.3384615385,0.7333333333,0.3846153846,0.5491433724,0.4434628975,0.4,0.25,0.6,0.3488372093,0.6774193548,0.3333333333,0.5390946502,0.4405594406,0,0.5,0.5684210526,0.375,0,0,0,0,0,0,0,0,-61,0.2802831143,0.09119435359,0.0960960961,0.1938953592,0.334326382,0.1037487506,0.1086956522,0.2179438153,0.3487179487,0.1056804749,0.15,0.2511627907,0.3440860215,0.09853520965,-0.5,0.1934210526,0,0,0,0
US Open,2010/08/31,Hard,1st Round,Schwank E.,57,4,Ginepri R.,102,1.22,0,0.3661971831,0.5087719298,0.4612696564,0.5105556494,0.2222222222,0.4761904762,0.4155844156,0.51171875,0.2941176471,0.55625,0.4573804574,0.5267509728,0,0.5833333333,0.4909090909,0.5473484848,0.375,0.4444444444,0.4523364486,0.4803149606,0,0.5,0.4189189189,0.4742268041,0.2,0.4642857143,0.4242424242,0.501344086,0,0.3333333333,0.4666666667,0.5666666667,0,1,0.3571428571,0.6428571429,0,1,0.3571428571,0.6428571429,-45,-0.1425747467,-0.04928599301,-0.253968254,-0.09613433442,-0.2621323529,-0.06937051538,-0.5833333333,-0.05643939394,-0.06944444444,-0.02797851203,-0.5,-0.0553078852,-0.2642857143,-0.07710166178,-0.3333333333,-0.1,-1,-0.2857142857,-1,-0.2857142857
US Open,2010/08/31,Hard,1st Round,Djokovic N.,3,1.08,Troicki V.,47,7,0,0.7636887608,0.5037593985,0.5671524664,0.4971751412,0.8041237113,0.5,0.5951417004,0.4692482916,0.7718446602,0.527027027,0.5671121441,0.4988123515,0.7959183673,0.4444444444,0.6061452514,0.4541666667,0.7910447761,0.5192307692,0.5753581662,0.5112540193,0.8181818182,0.5555555556,0.6163265306,0.4770114943,0.7962962963,0.5263157895,0.5706806283,0.4994272623,0.8181818182,0.5,0.6358695652,0.4590163934,0.8,0.2,0.6090909091,0.3909090909,0.8,0.2,0.6090909091,0.3909090909,-44,0.2599293623,0.06997732512,0.3041237113,0.1258934088,0.2448176332,0.06829979256,0.3514739229,0.1519785847,0.2718140069,0.0641041469,0.2626262626,0.1393150364,0.2699805068,0.07125336596,0.3181818182,0.1768531718,0.6,0.2181818182,0.6,0.2181818182
US Open,2010/08/31,Hard,1st Round,Robredo T.,41,1.2,Rosol L.,172,4.33,0,0.6305555556,0.1666666667,0.5293657883,0.4466666667,0.6756756757,0,0.5301302932,0.4444444444,0.5941176471,0,0.5242924528,0.4133333333,0.7105263158,0,0.5170648464,0.4444444444,0.487804878,0,0.4935194417,0.4590163934,0.3333333333,0,0.4740740741,0.5,0.4857142857,0,0.5,0.4545454545,0.6,0,0.5043478261,0.6666666667,0,0,0,0,0,0,0,0,-131,0.4638888889,0.08269912163,0.6756756757,0.08568584872,0.5941176471,0.1109591195,0.7105263158,0.07262040197,0.487804878,0.03450304823,0.3333333333,-0.02592592593,0.4857142857,0.04545454545,0.6,-0.1623188406,0,0,0,0
US Open,2010/08/31,Hard,1st Round,Riba P.,76,5,Mannarino A.,152,1.14,1,0.4090909091,0.2727272727,0.4703703704,0.3807531381,0.5,0,0.4428571429,0.2195121951,0,0.5,0.07692307692,0.4776119403,0,0,0,0.45,0.3888888889,0,0.4688888889,0.358974359,0.5,0,0.4310344828,0.1666666667,0,0,0.07692307692,0.4347826087,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,-76,0.1363636364,0.0896172323,0.5,0.2233449477,-0.5,-0.4006888634,0,-0.45,0.3888888889,0.1099145299,0.5,0.2643678161,0,-0.3578595318,0,-0.3333333333,0,0,0,0
US Open,2010/08/31,Hard,1st Round,Stepanek R.,30,2.37,Benneteau J.,37,1.53,1,0.6214285714,0.468,0.5311220311,0.4837008629,0.6181818182,0.3888888889,0.5515789474,0.4671532847,0.6114285714,0.4714285714,0.5292222734,0.4786557675,0.5833333333,0.2857142857,0.5479930192,0.4375,0.5333333333,0.5576923077,0.5164520744,0.5003646973,0.5,0.6,0.4795918367,0.5113636364,0.5294117647,0.5641025641,0.5145385588,0.5025799794,0.6,0.6,0.4642857143,0.5118110236,0.6666666667,0.3333333333,0.5609756098,0.4390243902,0.6666666667,0.3333333333,0.5609756098,0.4390243902,-7,0.1534285714,0.04742116823,0.2292929293,0.0844256627,0.14,0.05056650587,0.2976190476,0.1104930192,-0.02435897436,0.01608737709,-0.1,-0.03177179963,-0.0346907994,0.01195857943,0,-0.04752530934,0.3333333333,0.1219512195,0.3333333333,0.1219512195
US Open,2010/08/31,Hard,1st Round,Monaco J.,32,1.53,Polansky P.,205,2.37,1,0.5627376426,0.1666666667,0.5156473392,0.4655647383,0.4117647059,0,0.5005834306,0.4285714286,0.4444444444,0.2222222222,0.4809086515,0.4621513944,0.4210526316,0,0.4270462633,0.3870967742,0.6086956522,0.3333333333,0.5227686703,0.5064935065,0.4,0,0.5,0.5555555556,0.5,0.4,0.4881422925,0.4892086331,0.5,0,0.4117647059,0.4705882353,0,0,0,0,0,0,0,0,-173,0.3960709759,0.05008260087,0.4117647059,0.072012002,0.2222222222,0.0187572571,0.4210526316,0.03994948915,0.2753623188,0.01627516382,0.4,-0.05555555556,0.1,-0.001066340603,0.5,-0.05882352941,0,0,0,0
US Open,2010/08/31,Hard,1st Round,Verdasco F.,8,1.1,Fognini F.,86,6.5,0,0.6160220994,0.3821138211,0.5331122285,0.4551473022,0.6666666667,0.3125,0.562601626,0.421446384,0.5906432749,0.28125,0.5287356322,0.4296675192,0.6764705882,0.1666666667,0.5542168675,0.3611111111,0.6666666667,0.3720930233,0.536598493,0.4480220791,0.6923076923,0.5,0.6137339056,0.3931034483,0.6458333333,0.2142857143,0.5442648191,0.4235294118,0.75,0,0.64375,0.3260869565,0.6666666667,0.3333333333,0.5357142857,0.4642857143,0.6666666667,0.3333333333,0.5357142857,0.4642857143,-78,0.2339082783,0.0779649263,0.3541666667,0.141155242,0.3093932749,0.099068113,0.5098039216,0.1931057564,0.2945736434,0.08857641389,0.1923076923,0.2206304573,0.431547619,0.1207354073,0.75,0.3176630435,0.3333333333,0.07142857143,0.3333333333,0.07142857143
US Open,2010/08/31,Hard,1st Round,Becker B.,70,1.44,Brands D.,75,2.62,0,0.4294117647,0.3783783784,0.4849061089,0.4731610338,0.3636363636,0.2857142857,0.4747292419,0.48,0.4056603774,0.3,0.4791909763,0.4334763948,0.4,0,0.4674556213,0.34375,0.4117647059,0.3333333333,0.4863070539,0.4594127807,0.3333333333,0.4,0.4666666667,0.4520547945,0.3414634146,0.3,0.4669421488,0.4334763948,0.3333333333,0,0.4573643411,0.34375,0,0,0,0,0,0,0,0,-5,0.05103338633,0.01174507507,0.07792207792,-0.005270758123,0.1056603774,0.04571458142,0.4,0.1237056213,0.07843137255,0.02689427329,-0.06666666667,0.01461187215,0.04146341463,0.03346575391,0.3333333333,0.1136143411,0,0,0,0
US Open,2010/08/31,Hard,1st Round,Ferrer D.,12,1.12,Dolgopolov O.,45,5.5,0,0.6577540107,0.4666666667,0.5476060042,0.4892344498,0.6805555556,0.6,0.5529225908,0.51,0.6171428571,0.4,0.5402483901,0.4666666667,0.6571428571,0,0.5495798319,0.5,0.6724137931,0.4666666667,0.5510638298,0.4892344498,0.5555555556,0.6,0.5885416667,0.51,0.5,0.4,0.5202020202,0.4666666667,0.3333333333,0,0.5512820513,0.5,1,0,0.5357142857,0.4642857143,1,0,0.5357142857,0.4642857143,-33,0.191087344,0.0583715544,0.08055555556,0.04292259084,0.2171428571,0.0735817234,0.6571428571,0.04957983193,0.2057471264,0.06182938003,-0.04444444444,0.07854166667,0.1,0.05353535354,0.3333333333,0.05128205128,1,0.07142857143,1,0.07142857143
US Open,2010/08/31,Hard,1st Round,Blake J.,108,1.33,Vliegen K.,321,3.25,0,0.6487341772,0.4304635762,0.5388664463,0.4783748362,0.606557377,0.3333333333,0.5719626168,0.4457593688,0.6844444444,0.4393939394,0.5473055994,0.4806866953,0.6829268293,0.3,0.5772787318,0.4449541284,0.4545454545,0,0.5,0.3618090452,0.4,0,0.495412844,0.2,0.4848484848,0,0.5099118943,0.376344086,0.6,0,0.5229357798,0.2142857143,0,1,0.4615384615,0.5384615385,0,1,0.4615384615,0.5384615385,-213,0.2182706011,0.06049161015,0.2732240437,0.126203248,0.2450505051,0.06661890416,0.3829268293,0.1323246034,0.4545454545,0.1381909548,0.4,0.295412844,0.4848484848,0.1335678083,0.6,0.3086500655,-1,-0.07692307692,-1,-0.07692307692
US Open,2010/08/31,Hard,1st Round,Nalbandian D.,33,1.01,De Voest R.,231,13,0,0.7035573123,0.1428571429,0.5490165712,0.4317548747,0.7213114754,0,0.5732122588,0.4130434783,0.6788321168,0.2,0.5454799107,0.4365079365,0.7272727273,0,0.5765199161,0.40625,0.7826086957,0,0.5717213115,0.4285714286,0,0,0.5652173913,0.375,0.7647058824,0,0.5792507205,0.4193548387,0,0,0.5490196078,0.3333333333,0,0,0,0,0,0,0,0,-198,0.5607001694,0.1172616965,0.7213114754,0.1601687805,0.4788321168,0.1089719742,0.7272727273,0.1702699161,0.7826086957,0.1431498829,0,0.1902173913,0.7647058824,0.1598958818,0,0.2156862745,0,0,0,0
US Open,2010/08/31,Hard,1st Round,Mayer F.,46,1.28,Serra F.,66,3.5,1,0.4678362573,0.4420600858,0.493658294,0.4826013514,0.4642857143,0.4210526316,0.4411247803,0.4580645161,0.4320987654,0.4519230769,0.4830109775,0.4802655847,0.4375,0.3888888889,0.4,0.474137931,0.5517241379,0.4418604651,0.520208605,0.4814471243,0.8,0.5555555556,0.5463917526,0.4285714286,0.4444444444,0.4642857143,0.4937238494,0.4861294584,0.6666666667,0.6,0.5,0.5,0,1,0.4210526316,0.5789473684,0,1,0.4210526316,0.5789473684,-20,0.02577617147,0.01105694261,0.04323308271,-0.01693973581,-0.01982431149,0.002745392867,0.04861111111,-0.07413793103,0.1098636728,0.03876148065,0.2444444444,0.117820324,-0.01984126984,0.007594390984,0.06666666667,0,-1,-0.1578947368,-1,-0.1578947368
US Open,2010/08/31,Hard,1st Round,Istomin D.,39,1.12,Gonzalez M.,191,5.5,0,0.4931506849,0.4285714286,0.4964539007,0.464801444,0.5555555556,0.4,0.4784313725,0.4383561644,0.487804878,0.3333333333,0.4869312682,0.4333333333,0.5454545455,0.3333333333,0.4206896552,0.375,0.5416666667,0.4615384615,0.5137614679,0.4653739612,0.6363636364,0.3333333333,0.5240963855,0.4888888889,0.5,0.4,0.4954954955,0.4615384615,0.6666666667,0.5,0.4444444444,0.4736842105,0,0,0,0,0,0,0,0,-152,0.06457925636,0.03165245667,0.1555555556,0.04007520817,0.1544715447,0.05359793482,0.2121212121,0.04568965517,0.08012820513,0.04838750667,0.303030303,0.03520749665,0.1,0.03395703396,0.1666666667,-0.02923976608,0,0,0,0
US Open,2010/09/01,Hard,1st Round,Nadal R.,1,1.005,Gabashvili T.,93,21,0,0.8584269663,0.3503649635,0.5984208593,0.4641301191,0.8951612903,0.3684210526,0.6209728364,0.4120267261,0.7767857143,0.3387096774,0.5688321037,0.4504054897,0.8235294118,0.2222222222,0.5943152455,0.3921568627,0.8311688312,0.380952381,0.5891752577,0.4941763727,0.9583333333,0.5714285714,0.6021505376,0.5064935065,0.7254901961,0.25,0.553968254,0.4268292683,0.9,0,0.5664739884,0.3461538462,1,0,0.7317073171,0.2682926829,1,0,0.7317073171,0.2682926829,-92,0.5080620028,0.1342907403,0.5267402377,0.2089461103,0.4380760369,0.1184266139,0.6013071895,0.2021583827,0.4502164502,0.09499888502,0.3869047619,0.09565703114,0.4754901961,0.1271389857,0.9,0.2203201423,1,0.4634146341,1,0.4634146341
US Open,2010/09/01,Hard,1st Round,Querrey S.,22,1.01,Klahn B.,596,13,0,0.5707317073,0,0.5148328952,0,0.4482758621,0,0.543833581,0,0.6083916084,0,0.5218232044,0,0.5555555556,0,0.552688172,0,0.6458333333,0,0.5283446712,0,0.4285714286,0,0.6139240506,0,0.6875,0,0.542118432,0,0.5,0,0.6052631579,0,0,0,0,0,0,0,0,0,-574,0.5707317073,0.5148328952,0.4482758621,0.543833581,0.6083916084,0.5218232044,0.5555555556,0.552688172,0.6458333333,0.5283446712,0.4285714286,0.6139240506,0.6875,0.542118432,0.5,0.6052631579,0,0,0,0
US Open,2010/09/01,Hard,1st Round,Seppi A.,56,1.33,Granollers M.,94,3.25,1,0.4621212121,0.3980582524,0.4894227863,0.476171875,0.3714285714,0.3529411765,0.4837587007,0.4314868805,0.3883495146,0.347826087,0.4725444702,0.4585889571,0.2857142857,0.4285714286,0.4480712166,0.421686747,0.4565217391,0.3548387097,0.4928443649,0.4787798408,0.4,0.4,0.4662162162,0.4466019417,0.375,0.4285714286,0.4727891156,0.4743589744,0,0.6666666667,0.4473684211,0.5185185185,1,0,0.6666666667,0.3333333333,1,0,0.6666666667,0.3333333333,-38,0.06406295969,0.01325091134,0.01848739496,0.05227182023,0.04052342761,0.01395551317,-0.1428571429,0.02638446963,0.1016830295,0.01406452409,0,0.01961427447,-0.05357142857,-0.001569858713,-0.6666666667,-0.07115009747,1,0.3333333333,1,0.3333333333
US Open,2010/09/01,Hard,1st Round,Ramirez-Hidalgo R.,92,2.5,Brown D.,123,1.5,1,0.419047619,0.3846153846,0.475635152,0.4813753582,0.2,0,0.4149253731,0.5609756098,0.2352941176,0.5,0.4137931034,0.4782608696,0,0,0.3050847458,0.5,0.375,0.3846153846,0.4606060606,0.4813753582,0,0,0.3333333333,0.5609756098,0,0.5,0.3541666667,0.4782608696,0,0,0.125,0.5,0,0,0,0,0,0,0,0,-31,0.03443223443,-0.005740206146,0.2,-0.1460502366,-0.2647058824,-0.06446776612,0,-0.1949152542,-0.009615384615,-0.02076929756,0,-0.2276422764,-0.5,-0.1240942029,0,-0.375,0,0,0,0
US Open,2010/09/01,Hard,1st Round,Ljubicic I.,17,1.33,Harrison R.,220,3.25,1,0.6553846154,0.3076923077,0.5307897483,0.45,0.5555555556,0,0.5844875346,0.3902439024,0.6808510638,0.1428571429,0.5362349021,0.3959731544,0.5384615385,0,0.5827922078,0.3043478261,0.6829268293,0.2727272727,0.5359778598,0.4467213115,0.5714285714,0,0.5839416058,0.4,0.6764705882,0.1428571429,0.534502924,0.3959731544,0.5,0,0.5545454545,0.3043478261,1,0,0.619047619,0.380952381,1,0,0.619047619,0.380952381,-203,0.3476923077,0.08078974835,0.5555555556,0.1942436322,0.537993921,0.1402617478,0.5384615385,0.2784443817,0.4101995565,0.0892565483,0.5714285714,0.1839416058,0.5336134454,0.1385297696,0.5,0.2501976285,1,0.2380952381,1,0.2380952381
US Open,2010/09/01,Hard,1st Round,Garcia-Lopez G.,53,2,Kubot L.,62,1.72,0,0.4526748971,0.393442623,0.4875672043,0.4729458918,0.3947368421,0.5,0.4534161491,0.4088669951,0.4226804124,0.3913043478,0.4728778468,0.4757929883,0.3888888889,0.6666666667,0.4281345566,0.4320987654,0.4651162791,0.4054054054,0.4951550388,0.486636971,0.2,0.5,0.4460431655,0.4308943089,0.375,0.375,0.4733218589,0.4950248756,0.3333333333,0.6666666667,0.3974358974,0.462962963,0,0,0,0,0,0,0,0,-9,0.05923227417,0.01462131252,-0.1052631579,0.04454915399,0.03137606455,-0.002915141523,-0.2777777778,-0.003964208857,0.05971087366,0.008518067713,-0.3,0.01514885652,0,-0.02170301676,-0.3333333333,-0.06552706553,0,0,0,0
US Open,2010/09/01,Hard,1st Round,Stakhovsky S.,36,1.25,Luczak P.,118,3.75,0,0.5526315789,0.3103448276,0.4933262146,0.4518584863,0.1666666667,0.2352941176,0.4625,0.3898305085,0.5526315789,0.3157894737,0.4940152339,0.460538533,0,0.2727272727,0.4666666667,0.4632352941,0.619047619,0.303030303,0.5143992056,0.4465174129,0,0.25,0.5075757576,0.3925233645,0.6428571429,0.3076923077,0.5186246418,0.4583333333,0,0,0.5340909091,0.488372093,1,0,0.4705882353,0.5294117647,1,0,0.4705882353,0.5294117647,-82,0.2422867514,0.04146772829,-0.06862745098,0.07266949153,0.2368421053,0.03347670099,-0.2727272727,0.003431372549,0.316017316,0.06788179263,-0.25,0.1150523931,0.3351648352,0.0602913085,0,0.04571881607,1,-0.05882352941,1,-0.05882352941
US Open,2010/09/01,Hard,1st Round,Almagro N.,16,1.16,Starace P.,55,4.5,0,0.5842293907,0.4490740741,0.5246674058,0.4914109245,0.54,0.125,0.5645677695,0.4612068966,0.4342105263,0.2444444444,0.4956640803,0.4486148347,0.5,0,0.5698529412,0.4,0.671875,0.475,0.531516184,0.5119453925,0.6923076923,0.25,0.6009174312,0.4609375,0.5714285714,0.3076923077,0.5054811206,0.4420289855,0.7142857143,0,0.5816326531,0.3953488372,0.8,0.2,0.5572519084,0.4427480916,0.8,0.2,0.5572519084,0.4427480916,-39,0.1351553166,0.03325648123,0.415,0.1033608729,0.1897660819,0.04704924565,0.5,0.1698529412,0.196875,0.01957079149,0.4423076923,0.1399799312,0.2637362637,0.06345213508,0.7142857143,0.1862838159,0.6,0.1145038168,0.6,0.1145038168
US Open,2010/09/01,Hard,1st Round,Hanescu V.,54,1.14,Berlocq C.,101,5,0,0.4947916667,0.3181818182,0.4988864143,0.459563543,0.5555555556,0.1,0.4861111111,0.3990825688,0.3787878788,0.1,0.4762174405,0.4107883817,0.3333333333,0,0.472972973,0.3333333333,0.4666666667,0.6666666667,0.4995602463,0.5254237288,0.7142857143,0,0.4899328859,0.4444444444,0.4,0,0.4900763359,0,0.3333333333,0,0.5185185185,0,0,1,0.4193548387,0.5806451613,0,1,0.4193548387,0.5806451613,-47,0.1766098485,0.03932287125,0.4555555556,0.0870285423,0.2787878788,0.0654290588,0.3333333333,0.1396396396,-0.2,-0.02586348255,0.7142857143,0.04548844146,0.4,0.4900763359,0.3333333333,0.5185185185,-1,-0.1612903226,-1,-0.1612903226
US Open,2010/09/01,Hard,1st Round,Berdych T.,7,1.11,Llodra M.,35,6,1,0.6276276276,0.4882352941,0.5375770507,0.4951956878,0.698630137,0.3793103448,0.5379912664,0.4841549296,0.6063829787,0.4851485149,0.5338671283,0.4950617284,0.6774193548,0.25,0.5335463259,0.4740061162,0.6923076923,0.5681818182,0.5605882353,0.5121477162,0.7647058824,0.3333333333,0.576419214,0.4861111111,0.6538461538,0.5,0.5395738204,0.4916540212,0.6,0.3333333333,0.578313253,0.4666666667,0.5,0.5,0.4795918367,0.5204081633,0.5,0.5,0.4795918367,0.5204081633,-28,0.1393923335,0.0423813629,0.3193197922,0.0538363368,0.1212344639,0.03880539993,0.4274193548,0.05954020967,0.1241258741,0.04844051906,0.431372549,0.09030810286,0.1538461538,0.04791979915,0.2666666667,0.1116465863,0,-0.04081632653,0,-0.04081632653
US Open,2010/09/01,Hard,1st Round,Murray A.,4,1.01,Lacko L.,71,13,0,0.7275641026,0.3684210526,0.5566628338,0.4657039711,0.7246376812,0.3333333333,0.5800744879,0.4924242424,0.7611940299,0.4090909091,0.5600403633,0.4729064039,0.7142857143,0.25,0.588410104,0.5135135135,0.7058823529,0.4193548387,0.5630498534,0.4756637168,0.7894736842,0.5,0.5759162304,0.5238095238,0.7619047619,0.45,0.5704887218,0.4840525328,0.8,0.5,0.602739726,0.546875,0,0,0,0,0,0,0,0,-67,0.3591430499,0.09095886266,0.3913043478,0.08765024547,0.3521031208,0.08713395933,0.4642857143,0.0748965905,0.2865275142,0.08738613656,0.2894736842,0.05210670656,0.3119047619,0.08643618897,0.3,0.05586472603,0,0,0,0
US Open,2010/09/01,Hard,1st Round,Lu Y.H.,43,2.1,Chela J.I.,51,1.66,1,0.3557692308,0.5102880658,0.462915601,0.50227158,0.347826087,0.4722222222,0.4106145251,0.4868913858,0.3703703704,0.5252525253,0.4710784314,0.5093143084,0.3333333333,0.5714285714,0.4157303371,0.5014749263,0.3928571429,0.4615384615,0.4640434193,0.5021008403,0.4285714286,0.2,0.3979591837,0.4960629921,0.3214285714,0.3333333333,0.4568081991,0.4691780822,0,0.3333333333,0.375,0.3571428571,0,0,0,0,0,0,0,0,-8,-0.1545188351,-0.03935597899,-0.1243961353,-0.07627686063,-0.1548821549,-0.03823587699,-0.2380952381,-0.08574458918,-0.06868131868,-0.03805742107,0.2285714286,-0.09810380845,-0.0119047619,-0.01236988307,-0.3333333333,0.01785714286,0,0,0,0
US Open,2010/09/01,Hard,1st Round,Wawrinka S.,27,1.2,Kukushkin M.,85,4.33,0,0.5753968254,0.4074074074,0.5199460108,0.4719471947,0.6140350877,0,0.5344827586,0.4691358025,0.5603448276,0.4615384615,0.5167153522,0.4848484848,0.6666666667,0,0.5273631841,0.5128205128,0.6585365854,0.4285714286,0.5431841831,0.4738562092,0.625,0,0.5323741007,0.4761904762,0.56,0.4545454545,0.5274542429,0.4756097561,0.5,0,0.5301204819,0.4848484848,0,0,0,0,0,0,0,0,-58,0.167989418,0.04799881608,0.6140350877,0.06534695615,0.09880636605,0.03186686731,0.6666666667,0.01454267126,0.2299651568,0.06932797399,0.625,0.05618362453,0.1054545455,0.05184448683,0.5,0.04527199708,0,0,0,0
